# 
# This is the dataset for a time series observation of the star
# PG1605+072 at 15.05.2001 in the R-band
# 
# The 1st column are time information in seconds,
# the 2nd column contain the brightness in mmag
#     
1.378347899999999907e+06 4.118742029901241040e+02
1.378398100000000093e+06 4.312441960887783807e+02
1.378448399999999907e+06 4.643048760199683329e+02
1.378498000000000000e+06 4.700270467899323421e+02
1.378548000000000000e+06 4.659072077567418546e+02
1.378597899999999907e+06 4.449401605443936205e+02
1.378646899999999907e+06 4.207587477084276202e+02
1.378696899999999907e+06 4.073802012442152432e+02
1.378746850000000093e+06 4.154182810658053882e+02
1.378796949999999953e+06 4.335828533130819551e+02
1.378847000000000000e+06 4.601682852267118164e+02
1.378896899999999907e+06 4.721911924811089420e+02
1.378946899999999907e+06 4.675256306369146841e+02
1.378997000000000000e+06 4.369673289203837498e+02
1.379046899999999907e+06 3.913308507932255793e+02
1.379096899999999907e+06 3.969007996280610087e+02
1.379147000000000000e+06 4.286743145151625072e+02
1.379197000000000000e+06 4.753977964272854706e+02
1.379247800000000047e+06 4.674022690214191584e+02
1.379298000000000000e+06 4.692278236567386784e+02
1.379348000000000000e+06 4.512318737905142143e+02
1.379398000000000000e+06 4.166662116646763252e+02
1.379448000000000000e+06 3.900152985893273012e+02
1.379498000000000000e+06 3.925955462801946396e+02
1.379547899999999907e+06 4.326821969635441292e+02
1.379598000000000000e+06 4.691919212220452096e+02
1.379648000000000000e+06 4.855920756526745095e+02
1.379698750000000000e+06 4.774366613656724212e+02
1.379747899999999907e+06 4.473880706954727771e+02
1.379797899999999907e+06 4.104921826869349957e+02
1.379847850000000093e+06 4.022906383791177518e+02
1.379897899999999907e+06 4.229647326899261088e+02
1.379947899999999907e+06 4.410185053631721530e+02
1.379997899999999907e+06 4.636447003715945812e+02
1.380047899999999907e+06 4.539118570311749750e+02
1.380098000000000000e+06 4.416550810232506592e+02
1.380148300000000047e+06 4.338627172837338435e+02
1.380197899999999907e+06 4.323809618595889219e+02
1.380248000000000000e+06 4.431956501953108045e+02
1.380297899999999907e+06 4.547880327485723342e+02
1.380347899999999907e+06 4.677523415980744517e+02
1.380397899999999907e+06 4.613132343433158553e+02
1.380447899999999907e+06 4.166829389927146963e+02
1.380498000000000000e+06 4.319092371189032065e+02
1.380547899999999907e+06 4.037607857780196809e+02
1.380597899999999907e+06 4.580787172106344087e+02
1.380647899999999907e+06 4.672590160248541338e+02
1.380697899999999907e+06 4.922115521903087370e+02
1.380746949999999953e+06 4.694952197285257967e+02
1.380797000000000000e+06 4.692084210666692456e+02
1.380847000000000000e+06 4.330837835656575407e+02
1.380896899999999907e+06 4.031463129385810475e+02
1.380947800000000047e+06 4.006920663356082741e+02
1.380998000000000000e+06 4.287470940578390923e+02
1.381048000000000000e+06 4.568606457912113115e+02
1.381097899999999907e+06 4.702106572000727169e+02
1.381147949999999953e+06 4.795157372939656284e+02
1.381198000000000000e+06 4.690017020038463897e+02
1.381247949999999953e+06 4.534681740301076616e+02
1.381298000000000000e+06 4.548310062030909080e+02
1.381348000000000000e+06 4.608653484703229424e+02
1.381397899999999907e+06 4.519749295671342679e+02
1.381448000000000000e+06 4.174651627056540519e+02
1.381497899999999907e+06 4.045211538349605007e+02
1.381547899999999907e+06 4.070926761845839792e+02
1.381598000000000000e+06 4.184081679744543294e+02
1.381647000000000000e+06 4.896988013396108954e+02
1.381697000000000000e+06 5.052532212942267620e+02
1.381747000000000000e+06 5.142670087968082271e+02
1.381797000000000000e+06 5.109559255415132384e+02
1.381846899999999907e+06 4.706955925523475344e+02
1.381896899999999907e+06 4.059394377668144216e+02
1.381947000000000000e+06 3.595622462561015595e+02
1.381997000000000000e+06 3.757269258688873492e+02
1.382047000000000000e+06 4.402179915072837275e+02
1.382096000000000000e+06 5.026017052614278668e+02
1.382145899999999907e+06 5.479845692074410408e+02
1.382196800000000047e+06 5.489392206379695835e+02
1.382246899999999907e+06 5.167211273735489385e+02
1.382296899999999907e+06 4.367121422826303956e+02
1.382347000000000000e+06 3.830806584791412206e+02
1.382396979000000050e+06 3.759943221070506070e+02
1.382446922000000020e+06 3.979732475043065847e+02
1.382496996000000043e+06 4.441346807389259084e+02
1.382546945999999996e+06 4.868119855107024705e+02
1.382595945000000065e+06 5.153374119761688235e+02
1.382646290000000037e+06 5.196771044009193474e+02
1.382695975000000093e+06 4.949231363676295814e+02
1.382744933999999892e+06 4.638884649368180249e+02
1.382794898999999976e+06 4.481104567419377531e+02
1.382844898000000045e+06 4.289431731778325343e+02
1.382894912999999942e+06 4.069994241352154063e+02
1.382944926999999909e+06 3.976902890334722542e+02
1.382994942000000039e+06 4.134156653306711178e+02
1.383043986999999965e+06 4.526888721523760637e+02
1.383094325999999885e+06 4.960757301281277591e+02
1.383143899999999907e+06 5.204375665464997383e+02
1.383193895999999950e+06 5.239193051602360356e+02
1.383243921000000089e+06 4.927360895659322750e+02
1.383293965000000084e+06 4.444574816313672727e+02
1.383344009000000078e+06 3.809127981169471582e+02
1.383394078999999911e+06 3.465822747616423385e+02
1.383443925000000047e+06 3.815743363757309794e+02
1.383493949999999953e+06 4.474653192634602874e+02
1.383543969999999972e+06 5.053683677442613202e+02
1.383593979999999981e+06 5.415129729232334057e+02
1.383643919999999925e+06 5.410092201740271776e+02
1.383692899999999907e+06 5.067442689312211428e+02
1.383743004999999888e+06 4.218781632117501204e+02
1.383792889999999898e+06 3.543405183807936396e+02
1.383842945000000065e+06 3.626954354390719004e+02
1.383893760000000009e+06 3.982104946013734548e+02
1.383942959999999963e+06 4.445102037377774309e+02
1.383992864999999991e+06 4.804109070692224464e+02
1.384042959999999963e+06 4.992034378869580564e+02
1.384092985000000102e+06 5.023849152621277199e+02
1.384142925000000047e+06 4.891001705470805518e+02
1.384192989999999991e+06 4.453824447670467634e+02
1.384241905000000028e+06 4.339231436450385786e+02
1.384291919999999925e+06 4.164838494594671374e+02
1.384342754999999888e+06 4.108978958470376028e+02
1.384391955000000075e+06 3.964394964383859588e+02
1.384441965000000084e+06 4.031652739712070570e+02
1.384491985000000102e+06 4.436127500709517903e+02
1.384541935000000056e+06 4.827487848119298519e+02
1.384591879999999888e+06 5.115235910063853453e+02
1.384641870000000112e+06 5.091897243407723863e+02
1.384691985000000102e+06 4.931947548101752545e+02
1.384741965000000084e+06 4.429189347259931537e+02
1.384792284999999916e+06 3.916814243640773725e+02
1.384841985000000102e+06 3.535243367307954259e+02
1.384891959999999963e+06 3.668958282696609672e+02
1.384941925000000047e+06 4.315015635189040495e+02
1.384991979999999981e+06 4.912805239989600636e+02
1.385041965000000084e+06 5.292721116804391386e+02
1.385091959999999963e+06 5.347627510878501198e+02
1.385141895000000019e+06 5.025655508290714124e+02
1.385191925000000047e+06 4.257787402655743563e+02
1.385241905000000028e+06 3.631202203679376908e+02
1.385291965000000084e+06 3.615598751063924965e+02
1.385341915000000037e+06 3.963074951044762884e+02
1.385441899999999907e+06 4.555305936728644269e+02
1.385491925000000047e+06 4.766669526518910516e+02
1.385541979999999981e+06 4.959735565289980741e+02
1.385592284999999916e+06 4.905891723654753491e+02
1.385640955000000075e+06 4.627485234604397419e+02
1.385690939999999944e+06 4.264392532141395691e+02
1.385740985000000102e+06 4.062988499812140049e+02
1.385790965000000084e+06 4.120564756647682430e+02
1.385840965000000084e+06 3.912542025970400914e+02
1.385891155000000028e+06 4.032560276996281914e+02
1.385940925000000047e+06 4.313232282622048501e+02
1.385990979999999981e+06 4.744288671016219610e+02
1.386040899999999907e+06 5.085052792269918314e+02
1.386090909999999916e+06 5.074959562864175382e+02
1.386140959999999963e+06 4.784297948071792916e+02
1.386190864999999991e+06 4.363271665550657872e+02
1.386240945000000065e+06 3.836706663216472748e+02
1.386290905000000028e+06 3.716872079391665125e+02
1.386340949999999953e+06 3.828979097958383591e+02
1.386391760000000009e+06 4.210714529588120740e+02
1.386439875000000000e+06 4.544941628608910946e+02
1.386490004999999888e+06 4.910538366107344359e+02
1.386539945000000065e+06 5.076127817848434916e+02
1.386589959999999963e+06 4.982688455420610580e+02
1.386639895000000019e+06 4.492476328435992627e+02
1.386689834999999963e+06 3.901967995858657900e+02
1.386739965000000084e+06 3.791628609454225511e+02
1.386789985000000102e+06 4.033309488851334095e+02
1.386840784999999916e+06 4.177236131985387146e+02
1.386891004999999888e+06 4.388398893938756373e+02
1.386941094999999972e+06 4.563528319842571364e+02
1.386990989999999991e+06 4.704583573211302792e+02
1.387040945000000065e+06 4.817126838769717665e+02
1.387091004999999888e+06 4.707567085243642282e+02
1.387141000000000000e+06 4.457241546230791869e+02
1.387190955000000075e+06 4.202127458292636106e+02
1.387240919999999925e+06 4.227520195550569042e+02
1.387291024999999907e+06 3.978719745756936277e+02
1.387340979999999981e+06 3.988530177212174976e+02
1.387390969999999972e+06 4.101408689998567070e+02
1.387440995000000112e+06 4.460600633634503538e+02
1.387490919999999925e+06 4.803335856561002402e+02
1.387540965000000084e+06 5.213826550747734245e+02
1.387540965000000084e+06 5.213826550747734245e+02
